trip_durat,Max Passen,crew_ratio,field_1_su,field_2_su,field_3_su,field_4_su,Cruise Lin,trip_count,lg_maxpass,nMaxPass,lg_tripcou,nTripCount,nTripDur,nCrewRate,ModeFrame,totalframe,frame1_pct,frame2_pct,frame3_pct,frame4_pct,line_len,prev_lat,prev_long,dest_lat,dest_long,Journey,geometry,Current_Country,Prev_cou,Linestring
60.529411764705891,16126,2.039974699705883,0,0,0,0,['Viking Ocean (Viking Cruises)'],17,9.688,0.57,2.833,0.455,0.325,0.908,frame1,0,,,,,376130.206,58.29257,-1.15,58.58428,5.29861,"Lerwick, UK to Bergen, Norway","LINESTRING (-1.15 60.167, 5.298611111 60.40277778)",Norway,UK,"LINESTRING (-1.15 60.167,5.298611111 60.40277778)"
60.529411764705891,16126,2.039974699705883,0,0,0,0,['Viking Ocean (Viking Cruises)'],17,9.688,0.57,2.833,0.455,0.325,0.908,frame1,0,,,,,376130.206,58.29257,-1.15,58.58428,5.29861,"Lerwick, UK to Bergen, Norway","LINESTRING (-1.15 60.167, 5.298611111 60.40277778)",Norway,UK,"LINESTRING (-1.15 60.167,5.298611111 60.40277778)"
60.529411764705891,16126,2.039974699705883,0,0,0,0,['Viking Ocean (Viking Cruises)'],17,9.688,0.57,2.833,0.455,0.325,0.908,frame1,0,,,,,376130.206,58.29257,-1.15,58.58428,5.29861,"Lerwick, UK to Bergen, Norway","LINESTRING (-1.15 60.167, 5.298611111 60.40277778)",Norway,UK,"LINESTRING (-1.15 60.167,5.298611111 60.40277778)"
60.529411764705891,16126,2.039974699705883,0,0,0,0,['Viking Ocean (Viking Cruises)'],17,9.688,0.57,2.833,0.455,0.325,0.908,frame1,0,,,,,376130.206,58.29257,-1.15,58.58428,5.29861,"Lerwick, UK to Bergen, Norway","LINESTRING (-1.15 60.167, 5.298611111 60.40277778)",Norway,UK,"LINESTRING (-1.15 60.167,5.298611111 60.40277778)"
60.529411764705891,16126,2.039974699705883,0,0,0,0,['Viking Ocean (Viking Cruises)'],17,9.688,0.57,2.833,0.455,0.325,0.908,frame1,0,,,,,376130.206,58.29257,-1.15,58.58428,5.29861,"Bergen, Norway to Lerwick, UK","LINESTRING (5.298611111 60.40277778, -1.15 60.167)",UK,Norway,"LINESTRING (5.298611111 60.40277778,-1.15 60.167)"
60.529411764705891,16126,2.039974699705883,0,0,0,0,['Viking Ocean (Viking Cruises)'],17,9.688,0.57,2.833,0.455,0.325,0.908,frame1,0,,,,,376130.206,58.29257,-1.15,58.58428,5.29861,"Bergen, Norway to Lerwick, UK","LINESTRING (5.298611111 60.40277778, -1.15 60.167)",UK,Norway,"LINESTRING (5.298611111 60.40277778,-1.15 60.167)"
60.529411764705891,16126,2.039974699705883,0,0,0,0,['Viking Ocean (Viking Cruises)'],17,9.688,0.57,2.833,0.455,0.325,0.908,frame1,0,,,,,376130.206,58.29257,-1.15,58.58428,5.29861,"Bergen, Norway to Lerwick, UK","LINESTRING (5.298611111 60.40277778, -1.15 60.167)",UK,Norway,"LINESTRING (5.298611111 60.40277778,-1.15 60.167)"
60.529411764705891,16126,2.039974699705883,0,0,0,0,['Viking Ocean (Viking Cruises)'],17,9.688,0.57,2.833,0.455,0.325,0.908,frame1,0,,,,,376130.206,58.29257,-1.15,58.58428,5.29861,"Bergen, Norway to Lerwick, UK","LINESTRING (5.298611111 60.40277778, -1.15 60.167)",UK,Norway,"LINESTRING (5.298611111 60.40277778,-1.15 60.167)"
60.529411764705891,16126,2.039974699705883,0,0,0,0,['Viking Ocean (Viking Cruises)'],17,9.688,0.57,2.833,0.455,0.325,0.908,frame1,0,,,,,376130.206,58.29257,-1.15,58.58428,5.29861,"Bergen, Norway to Lerwick, UK","LINESTRING (5.298611111 60.40277778, -1.15 60.167)",UK,Norway,"LINESTRING (5.298611111 60.40277778,-1.15 60.167)"
60.529411764705891,16126,2.039974699705883,0,0,0,0,['Viking Ocean (Viking Cruises)'],17,9.688,0.57,2.833,0.455,0.325,0.908,frame1,0,,,,,376130.206,58.29257,-1.15,58.58428,5.29861,"Bergen, Norway to Lerwick, UK","LINESTRING (5.298611111 60.40277778, -1.15 60.167)",UK,Norway,"LINESTRING (5.298611111 60.40277778,-1.15 60.167)"
